locationID,teeth_lost,arthritis,binge_drinking,cancer,copd,heart_disease,asthma,smoking,depression,diabetes,high_blood_pressure,high_cholesterol,physical_inactivity,obesity,short_sleep_duration,stroke
35045,26.6,25.1,14.8,6.5,9,7.6,13.4,24.9,24.3,12.1,30.4,27.2,27.3,38.1,38.2,4.6
35047,12.8,22.4,15.7,5.3,5,6.1,10.3,13.6,21.3,12.7,28.6,29.6,26.1,35.1,37.4,3.2
35049,9.6,21.7,14.6,6.4,4.7,5.3,10.2,11.4,21.5,8.9,22.8,27.9,17.8,23.1,30.6,2.7
35051,16,25.5,16.6,6.7,7.3,6.8,11.6,19.6,23.9,11.1,30.9,29.8,25.4,33.7,36.2,3.7
35053,26.9,26.6,16.2,6,7.9,7.5,11.7,22,23,13.4,32.4,28.9,30.5,35,33.5,4.3
35055,11.6,22.1,18.2,6,5.3,5.7,10.4,14.9,21.9,10.5,27.3,27.6,23.3,29,31.7,3
35057,17.4,25.4,16.2,6.3,7.4,7,11.5,20,23.8,12.1,31.1,29.8,28.9,34.8,36,3.8
35059,19.5,25.2,16.7,6.2,8,7.2,11,20.7,22.4,12.1,30.4,29.3,29.1,35.4,35.9,4
35061,13.4,24,17.4,6,5.2,5.9,10.4,15.8,22.2,11.5,30.8,29.8,25.1,35.5,35.6,3.1
36001,7.8,22.5,21.7,7.2,4.7,5,10.4,12.7,21,8.4,29.3,30,21.6,33.5,37.1,2.5
36003,14.7,25,20.8,7.3,6.7,6.2,11,16.5,23.7,9.1,30.8,31.3,24.3,34.3,38.7,3.1
36005,23.3,21.7,15.9,4.6,6.5,6.5,12,16.3,17.5,15,32.7,29.4,36,37.2,43.5,4.2
36007,11.6,25,18.3,7.3,6.3,5.8,11.1,15.9,23.9,8.9,31.6,30.8,23.8,33.3,36.6,3
36009,12.2,26.3,20.8,7.2,7.6,6.5,11.5,18.7,24.6,9.6,31.3,31.6,26.4,36.5,40.1,3.4
36011,19.2,25.7,21.1,7.2,7.7,6.4,11.8,18.4,24.2,9.2,31.5,30.2,26.2,41,39.4,3.3
36013,13.7,25,19.9,7.2,7,6.3,11.2,17.9,23.8,9.5,30.4,30.8,27.5,34.7,41.6,3.2
36015,13.9,25.7,20.2,7.1,7.4,6.5,11.4,16.4,23.7,9.6,29.3,29.8,26.7,34.2,35.5,3.4
36017,20.2,25.6,22.2,7.1,7.5,6.5,11.2,19.3,23.8,9.7,30.3,29.4,26.6,37.5,40.4,3.3
36019,14.1,25.4,19.7,7.2,7.2,6,11.4,18.9,26.1,9.8,31.6,29.9,28,41.8,36.3,3.1
36021,13,23.1,21.4,7.2,5.6,5.5,10.6,14.6,22.3,8.1,27.5,28.3,23.2,33,36.5,2.7
36023,9.5,25.6,21.6,7.3,7.2,6.2,11.4,17.1,25.3,9.3,28.4,30.4,25.5,34,39.1,3.1
36025,20.6,25.3,20.6,7.3,6.6,6.1,10.9,15.9,23.3,9.2,27,29.2,24.3,35.9,41.9,3
36027,15.8,22,19.3,7,4.9,5.2,10.9,11.8,18.9,8.4,29.1,30.5,19.9,34.3,36.5,2.6
36029,10.4,23.4,21.3,7.2,5.9,5.6,11,15.6,23.4,8.9,29.3,30.9,25.5,32.7,38.7,2.9
36031,8.1,25.6,20.8,7.2,6.3,5.9,11,17.7,22.8,8.4,28.1,29.8,23.3,36,36.4,2.9
36033,15.2,26.9,22,7.2,7.7,6.8,11.4,18.4,25.3,9.8,33.7,29.9,27.3,36.6,37.4,3.5
36035,15.2,26.7,20.2,7.1,8.1,6.7,12.1,21,24,9.7,32.2,32.1,28.5,36.3,41.5,3.4
36037,16.5,24.8,21.5,7.1,7,6.2,11,16.5,23.2,9,29.6,29,24.9,35.3,39,3.1
36039,13.2,23.1,20.3,7.3,5.9,5.5,10.8,14.8,22.3,8.3,27.2,28.7,23,32.4,38.4,2.7
36041,10.9,25.5,21.5,7.2,7.4,6.4,11.2,18.2,23.6,9.1,26.9,28.3,25.8,37.3,37.7,3.2
36043,18.9,25.2,22.9,7.3,6.8,5.9,10.9,16.8,22.4,8.8,29.1,29.9,23.1,37.8,37.1,2.9
36045,16.3,26.1,19.2,7.2,7.2,6.3,11.2,17.9,22.9,9.9,31.5,30.3,28.9,37.4,43.2,3.2
36047,15.9,20.4,16.7,5.3,5.2,5.6,10.2,11.7,16.8,10.9,28.1,32,25.5,26.9,40.1,3.4
36049,15.9,24.8,22.9,7.3,6.8,5.9,11.1,17.6,23.6,8.7,31.1,31.3,25,35.9,38.5,3
36051,11.5,23.9,20.8,7.4,6.3,5.9,10.9,16.3,23.6,8.7,28.8,26.4,23,32.4,36.4,2.9
36053,14,23.7,21,7.4,6.1,5.7,11,15.9,24.4,8.1,30.9,30.4,22.4,34.4,38.3,2.7
36055,12.1,23,19.4,7.3,4.4,4.9,10.8,11.7,22.5,8.8,30,27.7,19.3,36.1,35.8,2.5
36057,14.4,25.6,21.2,6.9,8,6.7,11.8,18.7,23.2,10.2,32.3,29,29.4,36,43.4,3.5
36059,10.2,19.4,20.1,6.5,3.9,4.7,9,9.4,16.6,9,25,31.3,19.6,26.9,41.8,2.3
36061,11.5,19.1,23.2,6.2,4.7,5.4,9.4,10.7,20.8,8.6,24.4,31.8,20.2,21.2,36.4,2.8
36063,16.4,25.9,21.6,7.2,6.7,6.1,11.1,14.6,23.5,8.9,30.7,30,23.3,34.6,38.6,3.1
36065,15.6,23.5,21.8,7.2,6.5,5.9,11.1,15.4,22.6,9,29.5,30.6,26.3,38.2,39.4,3
36067,11.9,25.5,21.2,7.1,6.7,6,11.4,15.5,24.7,9.2,31,28.6,23,35.1,38,3.1
36069,7.1,23.9,20.9,7.3,5.6,5.3,11.1,14.3,24,8.3,28.3,27.7,21.1,34.1,39.6,2.6
36071,12.3,22.5,20.8,6.6,4.8,5.3,10.4,11.8,19.8,9.4,30.2,29.6,23,37.3,38.4,2.6
36073,14.1,24.3,20.5,7.4,6.1,5.8,11,15.7,23.3,8.6,33.6,30.8,23.5,36.2,38,2.9
36075,13.6,25.7,21,7.2,7.3,6.2,11.3,17.2,24.3,9.2,28.6,27.5,25.7,38.5,40.2,3.1
36077,11.9,24.9,21.1,7.5,6.1,5.9,11.1,14.1,23.3,8.9,27.4,28.2,23.8,35.5,37.2,2.9
36079,6.6,21.5,20.4,7.1,4.6,5,9.9,11,20.5,8.2,25.8,28,20.5,30.1,36.8,2.4
36081,12.3,17.7,15.3,5,4.1,4.9,8.6,10.6,14.8,10.7,28.8,31.8,27,24.7,37.3,2.7
36083,12.2,23.7,21.5,7.2,5.6,5.5,10.9,13,20.8,8.7,27.8,30.8,21.5,34.6,41.2,2.7
36085,11.9,21.2,18.2,6.4,4.5,5.2,9.5,10.6,17.5,9.7,28.7,30.2,25.4,29.4,41.5,2.6
36087,10.3,22,17.1,6.4,5.6,5.5,10.4,13.9,19.2,10.2,28.1,29.8,25,32,43.7,3
36089,20.4,27.2,20.9,7.2,7.7,6.5,11.2,19.6,23.7,9.9,31.5,29.2,28,37.1,38.1,3.3
36091,11.6,21.1,22.2,7.4,4.4,5,9.9,10.5,22,7.1,25.1,27,16.9,32.1,30.7,2.3
36093,13.1,23.6,20.2,7,5.3,5.3,10.8,13.2,20.7,8.9,30.3,29,21.3,34.3,39.6,2.7
36095,8.5,26.7,21.2,7.1,7.6,6.2,11.7,19.2,23.6,9.1,28.3,28.8,25.3,37.6,40.4,3.2
36097,11.8,25.8,21,7.3,7.5,6.2,11.5,19.6,25.2,9.2,28.9,27.4,26.2,37.6,39.7,3.2
36099,16.7,24.3,20.9,7.2,6.7,6.1,11,16.3,23.6,8.9,30.8,29.9,25,37.4,37.3,3.1
36101,13.7,24.3,21,7.4,6.5,5.9,11,16.5,24.7,8.8,30.1,28.1,24.1,36.6,39.4,2.9
36103,9.8,21.3,19.6,6.9,4.8,5.3,9.9,10.8,18.2,8.4,27.8,31.8,22.3,29.8,39.3,2.5
36105,13,23.9,19.8,6.8,6.6,6.3,10.7,15.1,20.9,10.6,28.4,29.5,26.2,34.8,41.2,3.2
36107,18.3,24.6,21.5,7.3,5.7,5.6,10.3,13.8,22.3,8.3,27.5,27.9,22.3,35.2,38.9,2.7
36109,13.5,24.2,21.3,7.3,5.3,5.6,10.7,13.3,24.3,8.4,25.8,26.7,20.7,33,36.3,2.7
36111,10.9,23.8,20.6,7,6,5.6,10.5,14.1,21.2,8.9,27.1,28.3,21.7,32.2,37.2,2.9
36113,14.2,24.5,21.5,7.3,6.8,5.8,11.5,18,24.3,8.4,28.3,28.6,25.3,34.7,35.8,2.9
36115,18.9,24.2,22.4,7.4,6.4,5.9,10.7,15.7,23.7,8.8,30,31.2,23.9,36,35.4,2.9
36117,10.3,24.4,22.6,7.5,5.9,5.5,11,14.8,23.8,8.4,29.4,29.7,23.2,37.2,38.4,2.7
36119,8.4,19,17.9,6.1,4.3,4.9,9.3,9.3,17.2,8.2,25.1,31,19.6,26.6,35.9,2.5
36121,11.2,24.6,21.3,7.2,6.5,6,10.7,16.8,22.3,8.8,29.9,29.9,25.1,35.8,39.9,3
36123,16,25.2,20.7,7.2,7.8,6.6,11.3,18.4,24.1,9.5,30.8,29,26.8,35.3,38,3.3
37001,14.9,25,18.2,6.5,7.6,6.3,10.3,17.3,23.4,11.3,31.9,31.4,25.8,38,36.7,3.7
37003,12.9,24.6,19.3,7.3,7.3,6.2,10.1,16.2,24.9,9.7,31.5,31.4,22.7,33.8,34.3,3.2
37005,19.2,26.8,18.2,7.1,8.8,7.1,10.6,19.6,27.1,11.1,34,32.4,27.2,36.6,35.1,3.8
37007,25.5,27,15.7,5.9,8.4,6.9,10.9,20.1,22.3,13.9,39.2,32.6,29,43.1,41,4.5
37009,18.1,24.7,19.2,7.4,7.6,6.3,10.2,17.4,26.2,9.6,30,32.1,24.1,33.9,33.9,3.2
37011,13.4,25.4,19.9,7.5,7.4,6.7,9.9,17,25.4,10.1,31.6,31.1,22.6,33.1,33.8,3.3
37013,17.6,25.4,17.1,6.7,8,6.5,10.8,17.1,24.5,11.5,34.4,31.2,26.1,38.3,35.4,3.7
37015,33.2,27.3,15.1,5.5,9,7.1,11.3,21,21.1,14.9,43.1,31.7,29.9,43.5,43.8,5
37017,20.8,26.8,16.3,6.3,8,6.7,10.6,17.7,23.3,12.7,36.4,31.1,28.2,38.6,38.2,4.1
37019,12.7,24.2,19.2,7.2,6.4,5.8,10,13.9,23.9,9.2,31.3,29.6,19.8,30.9,36.3,3
37021,7.2,22.6,19.2,7.4,5.4,5.3,9.5,11.1,24.3,8,28.3,30.6,18.4,26.2,27.7,2.7
37023,20.8,25.8,17.9,7.3,7.5,6.4,10.2,17.3,25.3,10.4,33.5,32,24.4,32,35.2,3.3
37025,16.1,22.7,18.1,6.8,5.7,5.4,9.6,12.2,21.3,9.9,30.2,31.5,21.4,34.6,34.3,3
37027,20.4,25,18.2,7.4,8,6.6,10.4,18.4,26,10.5,33,32.8,24.5,35,33,3.5
37029,14.5,23.9,19.7,7,6.5,5.7,9.9,15.8,24.7,9.4,30.8,30.3,21.9,34.3,33.9,3
37031,12.9,24.2,19.3,7.2,6.9,6,10,13.5,25.4,9.2,28.4,30.4,20,31.6,33,3.1
37033,21.8,25.4,17.8,6.2,8.3,6.7,10.4,18.3,23.3,12.2,35.8,31.4,25.8,35.5,36.3,4.1
37035,13.4,24.4,18.6,7.2,6.9,6,9.9,17,24.4,10.1,30.7,31.2,23.3,34.1,32.3,3.2
37037,11,23.1,18.1,6.9,6.4,5.7,9.6,13.8,22.8,9.9,29.2,29.7,20.5,30.7,30.1,3
37039,13.9,25.7,18.6,7.4,8.8,7.1,10.6,18.2,26.8,10.6,33,31.8,24.4,31.5,32.2,3.7
37041,14.6,25.9,16.8,6.5,8.1,6.7,10.8,17.7,23.8,12.2,37.1,31.1,26,39.4,37.8,4.1
37043,17.6,25,19.1,7.4,7.7,6.2,10.5,17.9,26.4,9.6,31,31.9,23.7,32.7,33.1,3.2
37045,14.2,26.5,17,6.8,8.2,6.4,10.8,20.6,24.7,11.3,34.5,32.2,27.2,37.8,36.4,3.7
37047,24.9,27.8,16.7,6.4,9.6,7.3,11.4,21.6,25.3,13.4,36.9,31.5,28.9,39.2,39.6,4.6
37049,15.2,25.4,17.7,6.8,7.6,6.3,10.7,17.4,24.2,11.6,33.2,32.5,24.5,36.1,34.8,3.6
37051,15.5,25.4,16.8,6,6.5,5.8,10.1,15.7,23.3,12.2,37.5,31.5,24.5,39.6,42.1,3.7
37053,9.9,23.1,20.5,7.3,6.4,5.6,9.7,13.7,24.3,9,29.7,30.7,19.7,33.2,31.3,2.9
37055,8,22.4,22.1,7.5,5.3,5.4,9.2,11.2,23.5,8.2,28.8,30.5,17.6,29.5,28.1,2.6
37057,16.3,24.8,18.7,7.2,7.2,6.1,10.2,17.4,24.9,10.3,31.9,31.2,23.1,34.5,33.9,3.3
37059,13.7,24.1,19,7.2,7.2,5.9,10.2,16.3,25.7,9.7,30,31.7,23,34,33.5,3.1
37061,18.9,25.8,16.6,6.3,8,6.6,10.5,17.9,22.8,12.6,35.8,33.3,28.4,39.4,35.4,4
37063,11.9,21.4,18.6,6.3,4.8,5,9.5,10.6,21.4,10.2,33.6,29.4,19.1,32.5,33.7,2.9
37065,25.3,26.4,14.9,5.6,8.2,6.5,11.3,18.9,22,14.3,39.1,30.6,28.6,40.5,38.4,4.5
37067,16.6,23.6,17.1,6.7,6.1,5.7,10.1,14.5,22.5,10.6,32.5,33.8,22,31.8,34.2,3.3
37069,17.5,24.8,18.2,6.6,7.1,6.2,10.2,16.2,23,11.2,32.7,30.8,23.7,38,37.4,3.6
37071,19.2,25,19.1,6.9,7.4,6.4,10.5,16.8,24.9,10.9,33.1,32,22.9,36.5,38.1,3.5
37073,22.7,25.5,17.8,6.3,7.6,6.3,10.6,17.5,24,11.5,34.7,30.7,24.7,37.3,37.3,3.8
37075,18.9,25.8,19.6,7.3,8.5,6.9,10.7,18.7,26.9,10.4,31.1,31.3,23.7,34,34.3,3.6
37077,17.8,25.1,17.6,6.4,7.2,6.3,10.1,16.7,22.5,11.8,35.6,31.6,23.9,37.5,36.6,3.7
37079,29.2,26.2,16.6,6.1,8.6,7.1,10.6,20.4,22,13.8,38,32.3,29.5,41.2,40.9,4.5
37081,13.3,23.3,16.4,6.3,6.1,5.7,10.5,14.9,22.7,11,31.8,29.3,23.8,33.5,36.3,3.4
37083,27.5,27.3,14.8,5.8,9,7.2,11.4,20,22.3,14.5,41.8,31.5,29.8,41.2,39.6,4.9
37085,14.8,24.7,17.3,6.6,7.6,6.4,10.4,16,24.5,11.5,34.1,29,25.2,39.4,37.5,3.7
37087,15.3,24.6,19,7.4,6.8,6,9.6,14.3,24.3,9.2,30.9,30.8,20.7,31.5,31.5,3.1
37089,12.2,24.4,19.2,7.4,6.4,5.8,9.6,15,25.2,9.2,29.3,29.5,20.7,33.9,34.4,2.9
37091,29.3,26.8,15.1,5.4,8.8,7.1,11.2,20.7,21.2,15,40.6,30.9,30.6,43.4,42.9,5
37093,24.6,25.5,16.7,5.9,7.3,6.5,10.9,16.6,23.7,13,35.5,31.3,26.6,35.6,39.8,4.1
37095,26.1,26.6,17,6.3,9.8,7.5,10.6,22.1,23.4,13.5,36.5,31.5,30.5,39.2,38,4.6
37097,12,23.1,18.6,7,6.3,5.6,9.9,14.5,24.2,9.7,30.3,31.9,22.2,33.5,30.9,2.9
37099,15.3,25,18.9,7.4,7.1,6.4,10.5,16.1,26.5,10.1,32.6,31.6,22.2,32.4,34,3.3
37101,15.6,24.8,17.8,6.7,7.1,6,10.1,15.9,24.1,11,33,30,24.1,36.2,35.5,3.4
37103,18.4,26.1,17.5,6.4,8.3,6.7,10.9,19.1,24.6,12.3,36.7,31.7,27.7,38.2,36.9,4.1
37105,16.2,25.9,17.3,6.6,7.9,6.7,10.6,17.2,24.8,11.7,34.2,32.6,26.7,38.4,39.1,3.8
37107,25.1,26.7,15.3,6,8.6,7,11.2,19.2,23.8,13.6,38.7,31,28.5,40.4,41.4,4.6
37109,11.8,25.1,19.6,7.1,7.5,6.2,10.2,16.4,25.3,9.7,30.3,31.2,23.1,33.2,34.4,3.2
37111,17.4,26.5,17.9,7.1,9.9,7.2,11.1,22.8,27.7,11,30.6,30.7,28,33.3,36.3,3.9
37113,12.4,24.8,18.5,7.4,7.4,6.6,9.8,15.7,24.7,10,31,31.3,22.8,31.3,32.6,3.4
37115,19.4,25.4,18.9,7.4,8,6.4,10.2,18.4,25.7,9.8,30.7,31.5,23.1,31.9,32,3.3
37117,25.2,26.9,16.1,6,8.9,7,11.3,19.7,24.1,13.3,36.7,30.8,28.4,38.5,38.9,4.6
37119,8.3,21.8,19.2,6.4,5.3,5.2,9.9,12.9,21.1,10.6,30.3,30.7,18.9,34.1,38.6,2.9
37121,12.6,25.1,19.8,7.5,7.2,6.2,10.2,16.4,26.1,9.5,30.2,31.2,22.6,34.1,32.8,3.1
37123,20.2,25,17.3,6.7,7.6,6.6,10.2,17.1,23.2,11.4,34.7,32.3,25.5,37.5,35.8,3.7
37125,13.3,23.6,19.2,7.2,5.9,5.7,9.5,12.6,23.2,9.2,27.6,28.5,18,32.1,32.7,2.9
37127,18.4,25.3,16.4,6.1,7.4,6.2,10.8,18.1,22.4,12.2,35.2,30.5,27.2,42.1,37.3,3.9
37129,9.4,22.3,20.6,7.3,5.4,5.3,9.6,12.5,24.9,9.1,30,32.1,18.2,32.4,32.1,2.7
37131,23.3,26.4,15.4,5.7,8.3,6.8,11.1,18.2,21.7,13.9,38.9,31,27.3,40.3,40.1,4.6
37133,14.2,25.5,18.9,6.8,6.7,6.2,9.9,15.3,24.1,10.6,33,30.4,23,32.1,38.6,3.4
37135,7.7,22.1,17.8,7,4.6,4.9,8.9,10.2,22.5,8.7,30.2,30.6,16.3,26.3,30.6,2.5
37137,15.3,25.1,18.3,6.9,7.3,6.4,10,17.2,23.8,10.9,33.5,31.9,24.1,36.6,34.7,3.5
37139,16.3,24.5,17.8,6.3,6.8,5.9,10.4,16.1,22.8,11.4,35.5,30.3,23.9,36,36.7,3.5
37141,10.7,24.1,18.7,6.9,7.2,6.2,10,16.5,23.5,10.1,31.3,31,23.3,31.3,32.9,3.3
37143,16.5,24.5,18.1,6.8,7,6.2,10.2,14.7,23.9,10.6,33.1,31.3,21.9,33.8,34.2,3.4
37145,18.3,26.2,18.2,6.4,8.7,6.7,11,20.1,25.2,11.9,34.3,31.8,27.3,40.5,37.8,4
37147,20.5,25.4,16.8,6.4,6.7,6.1,10.4,13.6,22.3,11.6,35.5,30.6,23.7,37.3,36.1,3.7
37149,8.1,22.8,19.5,7.6,5.2,5.2,9.3,11.9,23.3,8.3,30.5,32,18.7,32.2,30.3,2.6
37151,20.7,25.5,18.1,7,8.6,6.8,10.7,19.5,26.1,10.9,31.6,31.5,27.6,32.5,35.7,3.7
37153,27.1,27.2,16.7,6.5,8.1,6.9,10.9,19.2,23.9,12.8,37.6,32.9,27.8,39.8,37.9,4.2
37155,31.1,27.4,14.2,6.1,10.3,8.5,12.3,25,22.9,15.6,42.4,33.6,33.1,41.9,40.1,5.5
37157,19.2,26.3,17.4,6.8,8.6,6.9,10.8,18.4,25.3,11.8,32.7,31.9,25.7,37.8,38.1,4
37159,18.8,25.4,17.9,6.7,7.9,6.6,10,16.8,23.5,11.3,33.5,31.5,24.9,33.9,31.8,3.7
37161,20.2,27.1,17.9,7.1,8.7,6.8,10.9,19.8,27.6,11,32.8,32.1,25.9,36.7,34.3,3.7
37163,25.4,26.2,16.4,6.2,8.6,7.2,10.6,19.7,23.2,13.3,37,31.7,30.9,38.5,35.6,4.3
37165,22.5,28,15.6,6.1,9.7,7.7,11.5,21.3,23.4,14.8,40.1,32.7,30.3,41.1,41.3,5.1
37167,20,25.4,18.4,7.1,7.3,6.4,10.2,17.5,24.9,10.3,32.2,31.3,23.8,34.3,35.7,3.4
37169,15.3,25.4,19.8,7.2,7.9,6.4,10.3,18.4,25.7,9.9,31.4,31.9,24.3,33.1,33,3.4
37171,18.1,26,18.1,7.1,8.8,7.1,10.5,18.7,27,11.1,32.5,32.5,25.7,35.3,33.7,3.8
37173,19.7,27.1,18.3,7.1,8.9,7.2,11.8,21.3,27.4,12,33.8,31,27,36.8,36.2,4.1
37175,11.6,24,19.7,7.5,6.1,5.6,9.7,13.3,25.2,8.8,29.2,31,18.8,32.8,32,2.8
37177,19.9,24.9,17.6,6.1,7.6,6.6,10.1,16.3,22.3,12.3,36.5,31.9,25.7,37,37,4
37179,14.2,22.1,20.1,6.9,5.7,5.6,9.3,11.5,21.5,9.5,29.8,32,19.4,31.1,31.7,2.9
37181,20.9,26.1,15.1,5.9,7.9,6.4,11.2,19.1,22.7,13.6,38.8,31.4,28.5,41.2,41,4.2
37183,7.3,20.8,18.7,6.8,4.4,4.8,8.8,9.7,20.4,8.9,28.8,31.2,15.8,25.6,31.6,2.5
37185,22.1,27,15.1,5.9,8.5,7,11.5,21.7,22.6,14.5,39.4,31,30.6,42,41.4,4.7
37187,27.3,27,15.2,6.1,8.5,6.8,11.6,20.1,23.4,13.8,38.3,31.4,30,41,40.4,4.6
37189,17.1,25.3,19.5,7.5,7.2,6.5,9.9,14.3,25.7,9.9,30.8,31.1,20.6,33.7,32.1,3.4
37191,18.5,25.2,16.7,6.4,7.2,6.4,10.4,16,23.5,12.2,36.6,31.1,25.5,39.1,35.7,3.8
37193,23.4,26,18.6,7.2,8.8,6.8,10.8,18.8,27.1,10.6,33,31.7,25.3,35.2,34.3,3.7
37195,17.7,26.7,15,6.1,8.7,6.8,11.2,20.8,23.5,13.7,37,30.8,30,39.2,38.1,4.5
37197,15.1,25.8,19.3,7.2,8.6,7,10.3,18.9,25.8,10.7,31.6,31.9,25.6,36.1,33.8,3.7
37199,21,25.1,19.5,7.3,7.8,6.6,9.7,15,25,9.8,31,32,22.2,32.3,32,3.4
38001,12.8,26.1,22.5,7.2,7.1,6.2,11,19.6,22.3,9.5,30.1,27.8,27.4,38.2,34.5,3.2
38003,11.8,24.5,22.8,7.5,5.5,5.5,10.6,15.4,22.5,8.5,29.4,27.1,21.8,37.8,32.4,2.7
38005,22.3,30.4,20.2,6.9,9.5,8.3,13.3,26.7,23.8,13.5,35.5,28.2,32.1,42.1,41.2,4.9
38007,10,23.1,23.1,7.3,5.5,5.6,10.1,14.1,20.8,8.4,28.5,27.6,23.1,35.9,31.9,2.7
38009,6.5,26.1,24.1,7.2,6.9,6.1,10.8,19.6,21.3,9.2,29.2,28.1,27.1,39.3,34.9,3.1
38011,12.4,25.6,24.1,7.3,6.7,6.1,11.1,17.4,23.1,9,29.8,27.6,26.1,37.2,35.4,3
38013,8.2,23.6,24.8,7.4,5.3,5.4,10.1,14,20.5,7.9,27.9,28.1,22.8,35.1,31.8,2.7
38015,7.6,23.9,24,7.5,5.1,5.3,10.4,13.9,20.4,8.3,28.7,29.7,20,39.2,30.9,2.6
38017,9.7,24,21.4,7.6,5.3,5.3,10.4,15.3,22.8,8.4,28.8,28.4,21.7,34.1,31.6,2.6
38019,6.9,24.2,24,7.6,5.3,5.6,10.4,14.9,21.5,8.3,30.1,27.8,22.4,36.6,32.5,2.6
38021,10,26,23.7,7.3,6.6,6.2,10.7,17.6,21.9,9.3,28.2,28.3,26,38.4,34.6,3.1
38023,9.6,25,23.9,7.4,6.2,6,10.6,15.9,21.6,9.1,29.9,28.5,24.3,36.7,31.9,3
38025,10.9,24.1,23.7,7.2,6,5.9,10.7,17,20.8,9,29.6,28.8,23.9,37.8,31.9,2.9
38027,18.2,26.1,22.9,7.5,7.4,6.6,11.2,17.5,22,9.8,31.1,28.3,26.3,39.7,32.1,3.5
38029,10.2,25.2,23.9,7.5,5.9,5.8,10.5,15.5,21.4,8.6,28.8,27.1,23.4,36.8,32.5,2.8
38031,9.1,25,23.5,7.5,5.8,5.6,10.6,16.4,22.4,8.3,28.3,27.8,23.1,39.9,32.9,2.8
38033,12.7,25.9,22.4,7.5,6.6,6.1,11,16.3,23,9.1,28.5,27.7,24.6,40.9,34,3
38035,15.1,26.9,22.5,7.4,6.3,6,10.9,16.7,23.3,9.3,31.1,28.5,25.3,37.4,34.2,3
38037,13.2,27.2,21.8,7.2,7.8,6.7,11.2,20.1,22.5,10,28.7,25.8,29.1,40.5,33.5,3.5
38039,12.5,24.9,24.5,7.4,6.1,5.8,10.4,15.9,21.8,8.5,28,27.5,23.3,37,33,2.9
38041,11.2,25.2,22.3,7.4,6.4,5.9,11.4,17.5,22.8,8.8,29.3,27.8,25.5,37.5,34.2,3
38043,15.2,25.4,23,7.4,6.4,5.9,10.6,18.6,22.2,9,31.6,28.5,27.2,38.1,35,2.9
38045,16,24.4,23.5,7.5,5.5,5.7,10.1,14.7,20.9,8.2,30.6,28.7,22.1,37.6,31.6,2.8
38047,11.3,25.7,22.9,7.3,7.6,6.5,11.4,19.4,23.1,9.4,29.4,28.6,27.5,38.2,34.5,3.4
38049,15.3,24.7,23.3,7.4,6,5.9,10.3,16.3,20.7,8.7,30.3,27,23.8,37,33.1,2.9
38051,18.1,25.7,23.5,7.3,7.2,6.5,11,17.2,22.1,9.6,31.3,29.5,26.1,40.9,34.4,3.4
38053,11.1,25.6,23.3,7.3,6.5,6.2,11.1,18.3,21.9,9.9,28.3,28.8,27.8,35.5,39.8,3.2
38055,10.5,24.6,24,7.4,5.6,5.6,10.6,16.2,20.5,8.3,29.2,29.5,22.5,36.4,32.7,2.7
38057,9.8,25.1,23.7,7.6,6.2,6,11,16.8,21.6,9.2,30.4,29,23.2,36.3,33.2,3
38059,7.3,26,23.6,7.3,6.6,6.2,10.8,15.4,23.3,9,29.7,29,23,35.8,34.3,3.2
38061,16.6,26.2,22.4,7,6.8,6.7,11.3,18,20.5,10.9,33,28.3,26.2,39.7,35.6,3.6
38063,11.2,23.9,23.6,7.3,6.2,5.8,10.6,16.4,21.5,8.6,28.1,26.4,24.8,39.2,33.8,2.9
38065,9,25.2,24,7.4,6.1,6,10.6,17.2,21.9,8.9,29,27.9,24.3,40,34.3,2.9
38067,11.1,24.7,23.2,7.4,6.3,6.1,10.5,17.3,20.8,9.1,29.6,26.8,25.6,34.3,34.4,3
38069,11.5,24.6,24.2,7.4,5.7,5.5,10.7,16.2,21.2,8.3,27.3,26,23.6,36.3,33.6,2.7
38071,12,24.8,25.2,7.4,6.1,6,10.5,15.7,20.8,9.1,28.4,28.7,22.9,36,32.7,3.1
38073,12.5,24,23.8,7.3,6,5.7,10.4,16.4,20.8,8.8,30.5,28.7,23.6,38.3,32.4,2.8
38075,9.9,25,24.5,7.4,6,5.8,10.6,17.5,22.2,8.5,29.5,28.6,24.5,37.4,34.5,2.8
38077,10.2,26.5,23.6,7.4,6.6,6,10.9,17.2,22.1,9.1,29,27.1,23.9,41.9,32.9,3
38079,26.5,30.8,21.8,6.6,9.6,8.6,14.2,29.2,22.4,15.4,38,28.4,33.8,45.4,40.6,5.4
38081,10.3,24.5,23.8,7.2,6.3,5.9,10.7,18.9,21.6,8.8,27.3,26.7,25.9,36,35.4,2.9
38083,12,25.6,23.3,7.4,6.4,6.1,10.9,17.9,22.6,8.7,26.7,27.3,25.5,37.4,33.9,3
38085,29.3,34,18.8,6.3,13.9,11.1,15.6,36.8,25.3,19.2,39.6,28.1,43,49.4,45.3,7.6
38087,12.7,24.6,23.7,7.5,5.7,5.8,10.3,16.5,20.8,8.6,28.8,27.7,23.9,37.4,33.6,2.8
38089,12.6,24.2,24.7,7.2,6.3,6,10.5,16.6,21.3,9,29.2,28.7,25.6,39.3,32.5,3
38091,12.6,24.9,23.5,7.6,5.6,5.8,10.6,16.5,22.1,8.5,27.6,27.8,23.6,37.2,33.4,2.8
